Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,Month_Name,Quarter,Day,Weekday,Weekend_Flag,Revenue_Category,Churn_Status,Inventory_Risk,Order_Size,Recency,Frequency,Monetary,Cluster,Segment,Churn,Churn_Prediction
530122,20973,12 PENCIL SMALL TUBE WOODLAND,24,2010-11-01 14:58:00,0.65,12492.0,Germany,15.6,2010,11,November,4,1,Monday,False,Low,Active,Low Risk,Small,63,3,715.21,1,Regular,0,0
525097,22727,ALARM CLOCK BAKELIKE RED ,8,2010-10-04 09:37:00,3.75,17621.0,United Kingdom,30.0,2010,10,October,4,4,Monday,False,Low,Active,Low Risk,Small,21,6,3175.12,1,Regular,0,0
548666,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-01 14:58:00,12.75,13124.0,United Kingdom,12.75,2011,4,April,2,1,Friday,False,Low,Active,High Risk,Small,90,4,4782.45,1,Regular,0,0
544970,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,6,2011-02-25 11:33:00,4.25,13362.0,United Kingdom,25.5,2011,2,February,1,25,Friday,False,Low,Active,Low Risk,Small,9,7,5394.07,1,Regular,0,0
497230,21384,IVORY HANGING DECORATION  BUTTERFLY,24,2010-02-08 09:22:00,0.85,17504.0,United Kingdom,20.4,2010,2,February,1,8,Monday,False,Low,At Risk,Low Risk,Small,206,18,9565.12,1,Regular,1,1
490959,47566,PARTY BUNTING,5,2009-12-08 15:14:00,4.65,12682.0,France,23.25,2009,12,December,4,8,Tuesday,False,Low,Active,Low Risk,Small,4,52,24033.91,1,Regular,0,0
522422,84991,60 TEATIME FAIRY CAKE CASES,120,2010-09-14 12:51:00,0.42,13324.0,United Kingdom,50.4,2010,9,September,3,14,Tuesday,False,Medium,Active,Low Risk,Small,36,18,10513.47,1,Regular,0,0
505747,71053,WHITE METAL LANTERN,120,2010-04-26 07:20:00,3.39,16684.0,United Kingdom,406.8,2010,4,April,2,26,Monday,False,High,Active,Low Risk,Medium,4,55,147142.77,2,Loyal,0,0
575051,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,2011-11-08 12:14:00,3.75,15957.0,United Kingdom,7.5,2011,11,November,4,8,Tuesday,False,Low,Active,High Risk,Small,32,3,930.1,1,Regular,0,0
557468,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-06-20 13:14:00,8.5,16713.0,United Kingdom,17.0,2011,6,June,2,20,Monday,False,Low,Active,High Risk,Small,19,32,14560.69,1,Regular,0,0
508735,20692,FLORAL ELEPHANT SOFT TOY,6,2010-05-18 10:38:00,4.25,15241.0,United Kingdom,25.5,2010,5,May,2,18,Tuesday,False,Low,Active,Low Risk,Small,67,11,3050.16,1,Regular,0,0
491665,21537,RETRO SPOTS PUDDING BOWL,6,2009-12-13 11:32:00,4.25,14685.0,United Kingdom,25.5,2009,12,December,4,13,Sunday,True,Low,At Risk,Low Risk,Small,576,8,4619.79,0,VIP,1,1
576860,23157,SET OF 6 NATIVITY MAGNETS ,12,2011-11-16 15:58:00,2.08,17602.0,United Kingdom,24.96,2011,11,November,4,16,Wednesday,False,Low,Active,Low Risk,Small,2,14,7451.13,1,Regular,0,0
577142,21238,RED RETROSPOT CUP,8,2011-11-18 09:19:00,0.85,13985.0,United Kingdom,6.8,2011,11,November,4,18,Friday,False,Low,Active,Low Risk,Small,4,22,10020.86,1,Regular,0,0
526613,22498,WOODEN REGATTA BUNTING,3,2010-10-12 12:21:00,5.95,17104.0,United Kingdom,17.85,2010,10,October,4,12,Tuesday,False,Low,At Risk,High Risk,Small,424,1,474.03,0,VIP,1,1
563728,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-08-18 17:09:00,0.83,17045.0,United Kingdom,6.64,2011,8,August,3,18,Thursday,False,Low,At Risk,Low Risk,Small,113,5,827.6800000000001,1,Regular,1,1
573904,23581,JUMBO BAG PAISLEY PARK,2,2011-11-01 14:54:00,2.08,14505.0,United Kingdom,4.16,2011,11,November,4,1,Tuesday,False,Low,Active,High Risk,Small,17,19,12001.84,1,Regular,0,0
529771,47480,HANGING PHOTO CLIP ROPE LADDER,12,2010-10-29 15:10:00,1.65,16558.0,United Kingdom,19.8,2010,10,October,4,29,Friday,False,Low,Active,Low Risk,Small,1,38,13873.51,1,Regular,0,0
570466,23319,BOX OF 6 MINI 50'S CRACKERS,3,2011-10-10 16:03:00,2.49,16791.0,United Kingdom,7.470000000000001,2011,10,October,4,10,Monday,False,Low,Active,High Risk,Small,29,15,4038.69,1,Regular,0,0
506842,22423,REGENCY CAKESTAND 3 TIER,2,2010-05-04 14:07:00,12.75,16938.0,United Kingdom,25.5,2010,5,May,2,4,Tuesday,False,Low,Active,High Risk,Small,9,9,7043.18,1,Regular,0,0
568234,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,2011-09-26 11:38:00,3.75,17705.0,United Kingdom,15.0,2011,9,September,3,26,Monday,False,Low,Active,High Risk,Small,3,11,2083.9,1,Regular,0,0
565204,22601,CHRISTMAS RETROSPOT ANGEL WOOD,24,2011-09-01 16:45:00,0.85,15829.0,United Kingdom,20.4,2011,9,September,3,1,Thursday,False,Low,At Risk,Low Risk,Small,99,2,636.14,1,Regular,1,1
567204,22624,IVORY KITCHEN SCALES,2,2011-09-19 10:43:00,8.5,15365.0,United Kingdom,17.0,2011,9,September,3,19,Monday,False,Low,Active,High Risk,Small,26,13,4557.13,1,Regular,0,0
573369,23335,EGG FRYING PAN IVORY ,1,2011-10-30 13:19:00,2.08,16049.0,United Kingdom,2.08,2011,10,October,4,30,Sunday,True,Low,Active,High Risk,Small,40,6,1899.68,1,Regular,0,0
525437,17164B,ASS COL SMALL SAND GECKO P'WEIGHT,15,2010-10-05 13:21:00,0.42,14663.0,United Kingdom,6.3,2010,10,October,4,5,Tuesday,False,Low,At Risk,Low Risk,Small,430,2,490.6,0,VIP,1,1
546910,37482P,CUBIC MUG PINK POLKADOT,2,2011-03-17 19:46:00,0.39,13969.0,United Kingdom,0.78,2011,3,March,1,17,Thursday,False,Low,Active,High Risk,Small,7,35,13365.87,1,Regular,0,0
569524,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-10-04 14:42:00,8.25,14506.0,United Kingdom,8.25,2011,10,October,4,4,Tuesday,False,Low,Active,High Risk,Small,17,7,3290.67,1,Regular,0,0
524375,22487,WHITE WOOD GARDEN PLANT LADDER,8,2010-09-28 17:37:00,8.5,13881.0,United Kingdom,68.0,2010,9,September,3,28,Tuesday,False,Medium,Active,Low Risk,Small,4,43,45179.1,1,Regular,0,0
512766,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,2,2010-06-17 16:20:00,2.1,13077.0,United Kingdom,4.2,2010,6,June,2,17,Thursday,False,Low,Active,High Risk,Small,1,11,3064.67,1,Regular,0,0
522281,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2010-09-13 12:56:00,9.95,16374.0,United Kingdom,9.95,2010,9,September,3,13,Monday,False,Low,Active,High Risk,Small,66,5,1771.45,1,Regular,0,0
503543,21706,"FOLDING UMBRELLA , RED/WHITE SPOT",1,2010-04-01 14:23:00,4.95,17993.0,United Kingdom,4.95,2010,4,April,2,1,Thursday,False,Low,At Risk,High Risk,Small,617,1,235.19,0,VIP,1,1
541207,22231,JIGSAW TREE WITH BIRDHOUSE,12,2011-01-14 12:27:00,1.45,17685.0,United Kingdom,17.4,2011,1,January,1,14,Friday,False,Low,Active,Low Risk,Small,17,12,5943.17,1,Regular,0,0
496864,20718,RED SPOTTY SHOPPER BAG,10,2010-02-04 12:08:00,1.25,12373.0,Austria,12.5,2010,2,February,1,4,Thursday,False,Low,At Risk,Low Risk,Small,311,3,1127.65,0,VIP,1,1
577128,23354,6 GIFT TAGS 50'S CHRISTMAS ,2,2011-11-17 19:48:00,0.83,14508.0,United Kingdom,1.66,2011,11,November,4,17,Thursday,False,Low,Active,High Risk,Small,22,5,874.9399999999999,1,Regular,0,0
575751,22379,RECYCLING BAG RETROSPOT ,5,2011-11-11 10:32:00,2.1,14911.0,EIRE,10.5,2011,11,November,4,11,Friday,False,Low,Active,Low Risk,Small,1,398,295972.63,3,At Risk,0,0
569897,22232,JIGSAW TOADSTOOLS 3 PIECE,2,2011-10-06 16:01:00,0.59,17813.0,United Kingdom,1.18,2011,10,October,4,6,Thursday,False,Low,Active,High Risk,Small,14,5,1770.88,1,Regular,0,0
545227,20754,RETROSPOT RED WASHING UP GLOVES,6,2011-03-01 09:35:00,2.1,12428.0,Finland,12.6,2011,3,March,1,1,Tuesday,False,Low,Active,Low Risk,Small,26,9,7956.46,1,Regular,0,0
528693,85049F,BABY BOOM RIBBONS ,3,2010-10-24 13:00:00,1.25,12748.0,United Kingdom,3.75,2010,10,October,4,24,Sunday,True,Low,Active,High Risk,Small,1,336,56599.39,2,Loyal,0,0
537880,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2010-12-09 09:14:00,1.25,12963.0,United Kingdom,15.0,2010,12,December,4,9,Thursday,False,Low,Active,Low Risk,Small,8,12,3601.59,1,Regular,0,0
540769,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-01-11 10:38:00,2.55,12601.0,Germany,30.6,2011,1,January,1,11,Tuesday,False,Low,At Risk,Low Risk,Small,190,6,681.26,1,Regular,1,1
569122,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-09-30 13:06:00,0.83,12694.0,France,6.64,2011,9,September,3,30,Friday,False,Low,Active,Low Risk,Small,70,3,1843.35,1,Regular,0,0
538645,22375,AIRLINE BAG VINTAGE JET SET BROWN,4,2010-12-13 14:52:00,4.25,13269.0,United Kingdom,17.0,2010,12,December,4,13,Monday,False,Low,Active,High Risk,Small,1,28,8891.7,1,Regular,0,0
564335,21980,PACK OF 12 RED RETROSPOT TISSUES ,1,2011-08-24 14:23:00,0.29,15800.0,United Kingdom,0.29,2011,8,August,3,24,Wednesday,False,Low,At Risk,High Risk,Small,107,7,1242.58,1,Regular,1,1
565434,20712,JUMBO BAG WOODLAND ANIMALS,2,2011-09-04 13:35:00,2.08,12867.0,United Kingdom,4.16,2011,9,September,3,4,Sunday,True,Low,Active,High Risk,Small,26,13,7913.29,1,Regular,0,0
575723,23202,JUMBO BAG VINTAGE LEAF,10,2011-11-10 18:33:00,2.08,14748.0,United Kingdom,20.8,2011,11,November,4,10,Thursday,False,Low,Active,Low Risk,Small,29,10,3152.32,1,Regular,0,0
574702,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-11-06 13:54:00,1.95,15839.0,United Kingdom,15.6,2011,11,November,4,6,Sunday,True,Low,Active,Low Risk,Small,33,3,1048.49,1,Regular,0,0
542713,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,2011-01-31 13:27:00,3.75,12668.0,Germany,15.0,2011,1,January,1,31,Monday,False,Low,Active,High Risk,Small,12,10,11444.68,1,Regular,0,0
570864,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-10-12 15:41:00,1.45,16945.0,United Kingdom,17.4,2011,10,October,4,12,Wednesday,False,Low,Active,Low Risk,Small,22,33,8548.16,1,Regular,0,0
545304,47566,PARTY BUNTING,5,2011-03-01 12:51:00,4.95,16212.0,United Kingdom,24.75,2011,3,March,1,1,Tuesday,False,Low,Active,Low Risk,Small,19,4,1293.71,1,Regular,0,0
578019,21967,PACK OF 12 SKULL TISSUES,1,2011-11-22 13:11:00,0.39,17360.0,United Kingdom,0.39,2011,11,November,4,22,Tuesday,False,Low,Active,High Risk,Small,17,6,1231.38,1,Regular,0,0
527656,90209C,PINK ENAMEL+GLASS HAIR COMB,6,2010-10-18 14:10:00,2.1,16202.0,United Kingdom,12.6,2010,10,October,4,18,Monday,False,Low,At Risk,Low Risk,Small,361,9,2501.99,0,VIP,1,1
543802,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,2011-02-13 12:03:00,1.65,13742.0,United Kingdom,9.9,2011,2,February,1,13,Sunday,True,Low,Active,Low Risk,Small,17,12,3131.02,1,Regular,0,0
525296,22809,SET OF 6 T-LIGHTS SANTA,6,2010-10-05 09:26:00,2.95,15755.0,United Kingdom,17.700000000000003,2010,10,October,4,5,Tuesday,False,Low,Active,Low Risk,Small,10,17,5993.12,1,Regular,0,0
519406,20725,LUNCH BAG RED SPOTTY,10,2010-08-17 09:31:00,1.65,15245.0,United Kingdom,16.5,2010,8,August,3,17,Tuesday,False,Low,At Risk,Low Risk,Small,134,8,4610.84,1,Regular,1,1
519716,21843,RED RETROSPOT CAKE STAND,3,2010-08-19 16:15:00,10.95,13360.0,United Kingdom,32.849999999999994,2010,8,August,3,19,Thursday,False,Low,At Risk,High Risk,Small,432,4,1553.65,0,VIP,1,1
561712,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2011-07-29 11:49:00,1.65,14499.0,United Kingdom,3.3,2011,7,July,3,29,Friday,False,Low,Active,High Risk,Small,26,7,2138.9700000000003,1,Regular,0,0
490134,48116,DOOR MAT MULTICOLOUR STRIPE,1,2009-12-03 18:41:00,6.75,17372.0,United Kingdom,6.75,2009,12,December,4,3,Thursday,False,Low,Active,High Risk,Small,41,28,4377.56,1,Regular,0,0
541985,22079,RIBBON REEL HEARTS DESIGN ,2,2011-01-24 15:52:00,1.65,15052.0,United Kingdom,3.3,2011,1,January,1,24,Monday,False,Low,At Risk,High Risk,Small,319,1,215.78,0,VIP,1,1
523921,20726,LUNCH BAG WOODLAND,100,2010-09-24 16:19:00,1.45,14646.0,Netherlands,145.0,2010,9,September,3,24,Friday,False,Medium,Active,Low Risk,Medium,2,151,528602.52,3,At Risk,0,0
556245,22702,BLACK AND WHITE CAT BOWL,2,2011-06-09 16:10:00,2.1,17841.0,United Kingdom,4.2,2011,6,June,2,9,Thursday,False,Low,Active,High Risk,Small,2,211,70884.07,2,Loyal,0,0
572461,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-10-24 12:56:00,0.65,17344.0,United Kingdom,7.800000000000001,2011,10,October,4,24,Monday,False,Low,Active,Low Risk,Small,46,2,468.11,1,Regular,0,0
551171,82580,BATHROOM METAL SIGN,2,2011-04-26 16:45:00,0.55,13263.0,United Kingdom,1.1,2011,4,April,2,26,Tuesday,False,Low,Active,High Risk,Small,1,39,8704.69,1,Regular,0,0
535470,21817,GLITTER CHRISTMAS TREE,12,2010-11-26 13:49:00,0.85,12971.0,United Kingdom,10.2,2010,11,November,4,26,Friday,False,Low,Active,Low Risk,Small,4,116,15972.79,2,Loyal,0,0
535814,22427,ENAMEL FLOWER JUG CREAM,2,2010-11-28 15:24:00,5.95,16987.0,United Kingdom,11.9,2010,11,November,4,28,Sunday,True,Low,Active,High Risk,Small,3,11,2535.9,1,Regular,0,0
546365,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-03-11 11:35:00,1.65,12520.0,Germany,13.2,2011,3,March,1,11,Friday,False,Low,Active,Low Risk,Small,79,5,2634.26,1,Regular,0,0
544398,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2011-02-18 12:27:00,1.25,15311.0,United Kingdom,7.5,2011,2,February,1,18,Friday,False,Low,Active,Low Risk,Small,1,208,116771.16,2,Loyal,0,0
569737,22549,PICTURE DOMINOES,12,2011-10-06 10:45:00,1.45,16295.0,United Kingdom,17.4,2011,10,October,4,6,Thursday,False,Low,Active,Low Risk,Small,10,4,1328.55,1,Regular,0,0
533989,22696,WICKER WREATH LARGE,48,2010-11-19 13:58:00,1.65,13408.0,United Kingdom,79.19999999999999,2010,11,November,4,19,Friday,False,Medium,Active,Low Risk,Small,2,106,51733.462,2,Loyal,0,0
580135,23534,WALL ART STOP FOR TEA ,2,2011-12-01 19:33:00,5.95,14702.0,United Kingdom,11.9,2011,12,December,4,1,Thursday,False,Low,Active,High Risk,Small,1,29,6754.22,1,Regular,0,0
536863,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,2010-12-03 11:19:00,1.25,17967.0,United Kingdom,1.25,2010,12,December,4,3,Friday,False,Low,At Risk,High Risk,Small,372,2,357.29,0,VIP,1,1
519384,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,3,2010-08-16 14:12:00,0.85,18109.0,United Kingdom,2.55,2010,8,August,3,16,Monday,False,Low,Active,High Risk,Small,2,38,9893.96,1,Regular,0,0
492527,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,24,2009-12-17 12:39:00,0.65,14040.0,United Kingdom,15.6,2009,12,December,4,17,Thursday,False,Low,Active,Low Risk,Small,41,35,12645.57,1,Regular,0,0
561113,22429,ENAMEL MEASURING JUG CREAM,1,2011-07-25 12:09:00,4.25,17841.0,United Kingdom,4.25,2011,7,July,3,25,Monday,False,Low,Active,High Risk,Small,2,211,70884.07,2,Loyal,0,0
573546,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-10-31 13:13:00,1.95,15974.0,United Kingdom,23.4,2011,10,October,4,31,Monday,False,Low,Active,Low Risk,Small,39,7,3442.15,1,Regular,0,0
526937,22222,CAKE PLATE LOVEBIRD WHITE,3,2010-10-14 10:07:00,4.95,17422.0,United Kingdom,14.85,2010,10,October,4,14,Thursday,False,Low,Active,High Risk,Small,16,11,3594.76,1,Regular,0,0
521912,20728,LUNCH BAG CARS BLUE,3,2010-09-09 13:23:00,1.65,15005.0,United Kingdom,4.949999999999999,2010,9,September,3,9,Thursday,False,Low,Active,High Risk,Small,16,56,14106.2,1,Regular,0,0
498047,21166,COOK WITH WINE METAL SIGN ,12,2010-02-16 10:45:00,1.95,13381.0,United Kingdom,23.4,2010,2,February,1,16,Tuesday,False,Low,Active,Low Risk,Small,32,12,8224.37,1,Regular,0,0
574678,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-11-06 12:36:00,0.85,13365.0,United Kingdom,10.2,2011,11,November,4,6,Sunday,True,Low,Active,Low Risk,Small,34,2,2225.37,1,Regular,0,0
534832,90085,CRYSTAL STILETTO PHONE CHARM,12,2010-11-24 13:03:00,0.85,15279.0,United Kingdom,10.2,2010,11,November,4,24,Wednesday,False,Low,At Risk,Low Risk,Small,355,5,1580.54,0,VIP,1,1
556905,21899,"KEY FOB , GARAGE DESIGN",13,2011-06-15 13:05:00,0.65,16904.0,United Kingdom,8.450000000000001,2011,6,June,2,15,Wednesday,False,Low,Active,Low Risk,Small,4,21,5132.37,1,Regular,0,0
574150,23479,WIRE EGG BASKET ,2,2011-11-03 11:31:00,7.85,13709.0,United Kingdom,15.7,2011,11,November,4,3,Thursday,False,Low,Active,High Risk,Small,4,18,7591.75,1,Regular,0,0
550518,21922,UNION STRIPE WITH FRINGE  HAMMOCK,6,2011-04-19 08:55:00,7.95,16628.0,United Kingdom,47.7,2011,4,April,2,19,Tuesday,False,Low,Active,Low Risk,Small,30,7,2318.1,1,Regular,0,0
564360,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,2011-08-24 16:13:00,0.55,12471.0,Germany,13.2,2011,8,August,3,24,Wednesday,False,Low,Active,Low Risk,Small,2,79,39963.79,2,Loyal,0,0
547653,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,5,2011-03-24 12:21:00,1.65,16745.0,United Kingdom,8.25,2011,3,March,1,24,Thursday,False,Low,Active,Low Risk,Small,87,17,7194.3,1,Regular,0,0
565197,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-09-01 16:16:00,0.85,13376.0,United Kingdom,10.2,2011,9,September,3,1,Thursday,False,Low,At Risk,Low Risk,Small,99,3,1019.76,1,Regular,1,1
556879,22623,BOX OF VINTAGE JIGSAW BLOCKS ,1,2011-06-15 12:07:00,5.95,16461.0,United Kingdom,5.95,2011,6,June,2,15,Wednesday,False,Low,At Risk,High Risk,Small,178,3,1615.22,1,Regular,1,1
567966,23322,LARGE WHITE HEART OF WICKER,6,2011-09-23 09:26:00,2.95,16782.0,United Kingdom,17.700000000000003,2011,9,September,3,23,Friday,False,Low,Active,Low Risk,Small,10,38,10438.41,1,Regular,0,0
518766,21617,4 LILY  BOTANICAL DINNER CANDLES,6,2010-08-11 14:39:00,3.75,15944.0,United Kingdom,22.5,2010,8,August,3,11,Wednesday,False,Low,At Risk,Low Risk,Small,277,4,2164.24,0,VIP,1,1
572216,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-10-21 12:56:00,2.1,16015.0,United Kingdom,2.1,2011,10,October,4,21,Friday,False,Low,Active,High Risk,Small,4,3,705.39,1,Regular,0,0
531737,22563,HAPPY STENCIL CRAFT,2,2010-11-09 12:36:00,1.25,15044.0,United Kingdom,2.5,2010,11,November,4,9,Tuesday,False,Low,Active,High Risk,Small,19,35,16204.33,1,Regular,0,0
562439,21791,VINTAGE HEADS AND TAILS CARD GAME ,288,2011-08-04 18:06:00,1.06,12931.0,United Kingdom,305.28000000000003,2011,8,August,3,4,Thursday,False,High,Active,Low Risk,Medium,22,57,92347.34,2,Loyal,0,0
569718,23286,BLUE VINTAGE SPOT BEAKER,8,2011-10-06 09:01:00,0.85,15837.0,United Kingdom,6.8,2011,10,October,4,6,Thursday,False,Low,Active,Low Risk,Small,65,2,777.01,1,Regular,0,0
493720,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2010-01-06 10:20:00,3.75,17675.0,United Kingdom,15.0,2010,1,January,1,6,Wednesday,False,Low,Active,High Risk,Small,1,70,38259.6,2,Loyal,0,0
540469,51014L,"FEATHER PEN,LIGHT PINK",12,2011-01-07 14:04:00,0.85,12484.0,Spain,10.2,2011,1,January,1,7,Friday,False,Low,Active,Low Risk,Small,33,12,6370.15,1,Regular,0,0
510678,21447,12 IVORY ROSE PEG PLACE SETTINGS,432,2010-06-03 08:49:00,1.06,15812.0,United Kingdom,457.92,2010,6,June,2,3,Thursday,False,High,At Risk,Low Risk,Medium,107,12,5201.47,1,Regular,1,1
570224,22191,IVORY DINER WALL CLOCK,1,2011-10-09 13:15:00,8.5,16931.0,United Kingdom,8.5,2011,10,October,4,9,Sunday,True,Low,Active,High Risk,Small,5,23,5233.62,1,Regular,0,0
560827,22423,REGENCY CAKESTAND 3 TIER,2,2011-07-21 11:42:00,12.75,14517.0,United Kingdom,25.5,2011,7,July,3,21,Thursday,False,Low,Active,High Risk,Small,33,2,330.45,1,Regular,0,0
545883,47351B,BLUE  VOILE LAMPSHADE,6,2011-03-07 15:40:00,2.95,15974.0,United Kingdom,17.700000000000003,2011,3,March,1,7,Monday,False,Low,Active,Low Risk,Small,39,7,3442.15,1,Regular,0,0
517874,21622,VINTAGE UNION JACK CUSHION COVER,12,2010-08-02 15:28:00,4.95,15199.0,United Kingdom,59.400000000000006,2010,8,August,3,2,Monday,False,Medium,Active,Low Risk,Small,59,10,3122.4,1,Regular,0,0
503790,85047,WHITE BEADED GARLAND STRING 20LIGHT,4,2010-04-07 12:45:00,6.35,13174.0,United Kingdom,25.4,2010,4,April,2,7,Wednesday,False,Low,Active,High Risk,Small,16,12,9494.84,1,Regular,0,0
489522,47505,MINATURE COLOURED GARDENING SET,2,2009-12-01 11:45:00,4.95,15998.0,United Kingdom,9.9,2009,12,December,4,1,Tuesday,False,Low,Active,High Risk,Small,37,16,8308.34,1,Regular,0,0
489561,84559A,3D SHEET OF DOG STICKERS,6,2009-12-01 12:57:00,0.85,14654.0,United Kingdom,5.1,2009,12,December,4,1,Tuesday,False,Low,At Risk,Low Risk,Small,738,1,246.86,0,VIP,1,1
536832,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-12-02 17:41:00,3.25,16634.0,United Kingdom,26.0,2010,12,December,4,2,Thursday,False,Low,At Risk,Low Risk,Small,223,6,1814.61,1,Regular,1,1
547800,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2011-03-25 12:55:00,8.95,14504.0,United Kingdom,8.95,2011,3,March,1,25,Friday,False,Low,Active,High Risk,Small,47,4,673.26,1,Regular,0,0
569686,72741,GRAND CHOCOLATECANDLE,9,2011-10-05 14:50:00,1.45,12719.0,France,13.05,2011,10,October,4,5,Wednesday,False,Low,Active,Low Risk,Small,5,2,644.95,1,Regular,0,0
510543,21071,VINTAGE BILLBOARD DRINK ME MUG,1,2010-06-01 15:01:00,1.25,15858.0,United Kingdom,1.25,2010,6,June,2,1,Tuesday,False,Low,Active,High Risk,Small,16,13,3960.37,1,Regular,0,0
560125,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2011-07-15 10:44:00,2.08,18118.0,United Kingdom,2.08,2011,7,July,3,15,Friday,False,Low,Active,High Risk,Small,11,29,6733.22,1,Regular,0,0
548258,22974,CHILDRENS DOLLY GIRL MUG,12,2011-03-30 11:04:00,1.65,14146.0,United Kingdom,19.8,2011,3,March,1,30,Wednesday,False,Low,Active,Low Risk,Small,9,12,9450.3,1,Regular,0,0
543282,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-02-06 16:08:00,4.15,12956.0,United Kingdom,4.15,2011,2,February,1,6,Sunday,True,Low,At Risk,High Risk,Small,306,4,521.89,0,VIP,1,1
580318,23203,JUMBO BAG VINTAGE DOILY ,10,2011-12-02 15:39:00,2.08,17686.0,United Kingdom,20.8,2011,12,December,4,2,Friday,False,Low,Active,Low Risk,Small,7,9,8296.81,1,Regular,0,0
559528,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,2011-07-10 11:34:00,6.75,13064.0,United Kingdom,13.5,2011,7,July,3,10,Sunday,True,Low,Active,High Risk,Small,13,6,1680.74,1,Regular,0,0
500329,47505,MINATURE COLOURED GARDENING SET,2,2010-03-07 12:56:00,4.95,13764.0,United Kingdom,9.9,2010,3,March,1,7,Sunday,True,Low,Active,High Risk,Small,71,6,2953.26,1,Regular,0,0
578928,23570,TRADITIONAL PICK UP STICKS GAME ,2,2011-11-27 12:29:00,1.25,15443.0,United Kingdom,2.5,2011,11,November,4,27,Sunday,True,Low,Active,High Risk,Small,2,14,5175.93,1,Regular,0,0
529807,20975,12 PENCILS SMALL TUBE RED RETROSPOT,48,2010-10-31 10:49:00,0.65,12608.0,United Kingdom,31.200000000000003,2010,10,October,4,31,Sunday,True,Low,At Risk,Low Risk,Small,405,1,415.79,0,VIP,1,1
517365,21843,RED RETROSPOT CAKE STAND,1,2010-07-28 16:45:00,10.95,14590.0,United Kingdom,10.95,2010,7,July,3,28,Wednesday,False,Low,At Risk,High Risk,Small,425,20,3006.62,0,VIP,1,1
521035,22528,GARDENERS KNEELING PAD,48,2010-09-02 08:57:00,1.06,16258.0,United Kingdom,50.88,2010,9,September,3,2,Thursday,False,Medium,Active,Low Risk,Small,45,15,11942.52,1,Regular,0,0
550167,22992,REVOLVER WOODEN RULER ,12,2011-04-14 16:38:00,1.95,14206.0,United Kingdom,23.4,2011,4,April,2,14,Thursday,False,Low,At Risk,Low Risk,Small,239,3,1185.01,1,Regular,1,1
537707,22900, SET 2 TEA TOWELS I LOVE LONDON ,6,2010-12-08 10:53:00,2.95,14032.0,United Kingdom,17.700000000000003,2010,12,December,4,8,Wednesday,False,Low,Active,Low Risk,Small,2,16,4850.27,1,Regular,0,0
569228,85066,CREAM SWEETHEART MINI CHEST,2,2011-10-02 14:47:00,12.75,15547.0,United Kingdom,25.5,2011,10,October,4,2,Sunday,True,Low,Active,High Risk,Small,7,26,10154.39,1,Regular,0,0
555003,21484,CHICK GREY HOT WATER BOTTLE,4,2011-05-31 09:36:00,3.45,12787.0,Netherlands,13.8,2011,5,May,2,31,Tuesday,False,Low,Active,High Risk,Small,10,4,862.1800000000001,1,Regular,0,0
522968,22348,TEA BAG PLATE RED SPOTTY ,2,2010-09-19 13:05:00,0.85,13137.0,United Kingdom,1.7,2010,9,September,3,19,Sunday,True,Low,Active,High Risk,Small,11,16,7712.7,1,Regular,0,0
